id,weight,state,dist,pres_economy,dem_party,rep_party,hhold_size,current_economy,buy_guns,important_english,syrian,global_warming,abortion,age,number_children,length_community,dem_candidate,rep_candidate,feminists,liberals,conservatives,gays,muslims,christians,jews,trans,scientists,black_lives,vaccine_school,immigrant_level,vaccine_risk,marijuana,imm_harm,align_democrat,hispanics,blacks,illegal_imm,whites,vote_trump,distrust,corrupt,wrong_track,support_wall,deny_syrians,minority_adapt,imm_level_high,authority,ei,ei_lag,union,insurance,inequal,worry_finances,ur_dist,poor_economy,since_08,last_yr,next_yr,dem_economy,rep_economy,rep_id,dem_id,ind_id,male,less_hs,hs,some_ps,ps,ps_plus,race_vm,imm,military,married,divorced,widowed,single,children,born_again,poor_health,employed,unemployed,not_lf,jobless,job_insecurity,new_england,mideast,great_lakes,plains,southeast,southwest,rocky,far_west,income
300188,.818,6,44,4,50,100,1,5,1,2,7,1,1,82,0,32,0,100,60,40,70,50,50,100,100,50,60,30,1,5,2,2,2,0,100,70,50,100,1,0,1,1,1,1,1,1,8,0,0,0,1,4,1,8.2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,52339
300198,1.58,13,7,1,85,0,3,3,1,1,7,1,4,42,1,5,85,0,50,85,0,50,50,100,50,50,50,100,1,3,2,2,1,1,50,85,85,50,,0,0,0,1,1,1,0,6,0,0,0,1,5,1,3.2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
300204,.368,4,5,1,95,10,6,1,1,2,3,1,4,30,3,1,100,30,50,100,40,85,50,100,50,50,100,50,3,4,1,3,1,1,50,50,50,85,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,121222
300207,1.149,22,5,3,40,40,2,4,3,1,4,2,1,23,0,22,30,50,40,40,50,50,50,85,50,50,50,40,4,3,1,1,2,,50,50,40,50,1,1,1,1,0,0,1,0,6,0,0,0,1,4,2,6.9,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,54041
300209,.966,55,5,2,50,60,2,3,1,1,6,1,2,51,0,28,60,50,50,60,60,50,50,70,60,40,70,50,1,4,1,3,3,1,70,70,40,70,0,0,0,0,0,1,1,0,4,0,0,0,1,5,2,3.4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,93493
300215,.311,18,7,,40,40,1,5,1,1,4,1,,66,0,12,50,70,40,55,50,50,50,85,50,50,70,40,1,4,2,3,3,,60,60,50,80,,0,0,1,0,0,0,0,6,0,0,0,1,3,4,6.4,1,0,0,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,47553
300217,.479,17,12,3,30,70,5,4,3,1,4,1,2,29,3,29,30,70,40,40,85,60,85,100,85,50,70,40,2,3,1,3,3,0,60,60,15,100,1,0,1,1,0,0,1,0,8,0,0,0,1,4,2,6.8,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,122299
300222,.567,48,10,1,85,15,3,2,1,3,3,1,4,36,1,1,100,15,70,70,30,70,60,50,70,70,70,40,4,3,1,1,1,1,85,85,60,85,0,0,0,0,0,0,0,0,4,0,0,0,1,5,1,5.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,150847
300224,1.661,42,15,1,85,0,6,2,1,1,3,1,4,47,2,40,85,0,60,70,15,50,40,50,50,50,50,40,2,3,2,1,1,1,85,85,40,85,0,0,1,0,0,0,1,0,2,0,0,0,1,5,2,5.5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,112269
300227,1.401,48,15,3,50,50,2,3,3,2,4,1,2,61,0,40,60,40,70,70,70,60,70,85,60,50,70,60,1,3,2,1,1,,85,70,40,85,0,0,0,1,0,0,1,0,6,0,0,0,1,4,2,6.2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,91546
300228,2.108,8,1,1,85,30,1,2,1,2,1,1,4,26,0,5,95,0,95,90,40,100,100,50,80,100,100,95,3,3,3,1,1,1,100,100,80,100,0,0,0,0,0,0,0,0,2,0,0,0,1,4,1,4.2,0,0,0,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37571
300230,.866,48,17,4,15,50,2,4,1,1,5,1,2,88,0,40,0,,15,0,30,0,0,50,100,0,50,15,1,5,2,2,,,,,,,,0,,1,,1,,1,,,0,0,1,3,3,4.6,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,
300232,.678,25,7,1,70,50,1,1,3,2,4,2,1,83,0,36,0,30,50,50,50,50,50,50,50,,50,85,1,3,4,2,5,0,,,,,1,0,1,1,1,0,1,0,8,0,0,0,1,3,5,7.2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
300234,1.138,25,5,1,40,30,4,3,3,1,4,1,4,51,2,15,30,15,60,70,60,60,50,60,60,60,70,50,1,3,1,1,2,,60,50,50,60,0,0,0,1,0,0,1,0,0,0,0,0,1,5,2,3.9,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,210322
300235,.968,18,7,2,70,70,2,3,1,2,4,1,2,36,0,6,85,0,85,70,60,85,70,70,85,85,85,85,1,3,1,3,1,,85,85,40,85,0,0,0,0,0,0,1,0,4,0,0,0,1,3,2,6.4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,62992
300237,.654,6,22,,100,0,1,3,1,1,2,1,4,68,0,32,40,60,100,60,40,50,60,40,60,50,50,100,3,1,3,1,3,1,50,50,50,50,0,0,0,1,0,0,1,0,2,0,1,0,1,,4,8.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,20374
300238,1.123,48,15,1,70,70,6,4,3,3,4,1,1,23,0,23,40,40,30,30,60,15,50,100,50,15,50,70,2,3,4,2,4,,85,50,70,50,,0,1,0,0,0,0,0,8,0,0,0,0,3,3,6.2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,15142
300240,1.048,4,4,4,40,60,3,4,3,1,7,1,2,34,2,6,0,40,15,50,50,50,15,50,50,50,50,0,1,5,4,1,4,,0,0,0,0,,1,1,1,0,1,1,1,6,,1,0,1,5,5,7.1,1,1,1,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,52977
300242,1.375,13,7,4,15,85,3,4,1,1,6,1,4,58,0,21,40,70,60,70,60,50,60,85,85,50,85,50,1,4,3,3,3,0,70,60,70,85,1,0,0,1,1,1,1,0,4,0,1,0,1,5,5,3.2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,147518
300244,.859,37,3,2,40,60,1,2,1,1,6,1,4,69,0,22,15,50,50,30,60,50,40,85,50,50,70,30,1,4,1,2,2,,40,50,15,70,1,0,0,1,0,1,1,0,4,0,0,0,1,5,3,8.3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,49701
300245,1.378,48,35,2,50,50,6,3,3,2,4,1,3,19,1,8,50,50,50,50,50,50,50,60,50,50,60,50,4,3,4,2,3,,70,50,50,50,,0,0,1,0,0,0,0,6,0,0,0,1,4,1,4.9,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,122947
300246,.557,6,30,2,70,40,1,3,1,1,4,2,4,30,0,10,60,15,50,70,50,50,60,60,85,70,100,70,4,3,4,1,1,,85,85,85,70,0,0,0,1,0,0,0,0,4,0,0,0,0,4,1,6.6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,39849
300248,1.88,42,15,2,0,60,2,4,1,1,7,1,2,75,0,27,0,70,100,40,60,100,0,100,85,50,70,0,4,1,4,2,4,,,,,,1,0,1,1,1,1,1,0,6,1,1,0,1,5,4,5.5,1,1,0,1,0,0,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,34505
300250,1.242,24,8,3,30,60,2,4,2,1,7,1,4,50,0,15,30,100,85,15,60,85,15,100,85,50,100,0,4,5,4,3,2,0,40,50,30,50,1,0,1,1,1,1,1,1,4,0,1,0,1,5,4,4.6,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,96742
300252,.464,35,1,1,85,50,2,3,2,1,4,1,3,54,0,6,85,15,85,70,60,85,85,85,85,70,100,85,2,3,4,3,3,,70,70,70,70,0,0,0,0,1,0,1,0,6,0,0,1,1,4,3,5.8,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,60045
300254,1.054,37,1,1,100,0,5,2,1,1,7,1,2,38,2,7,50,70,50,50,50,100,50,100,50,100,70,70,1,3,4,1,1,1,100,100,0,100,,0,0,0,0,1,1,0,6,0,0,0,1,4,1,7.4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40630
300255,1.461,37,1,4,40,60,3,3,1,2,5,1,2,27,1,3,0,60,15,0,50,50,0,50,50,50,70,40,1,5,2,1,4,,15,50,30,50,1,0,1,1,1,1,1,1,6,0,1,0,1,4,5,7.4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,45402
300261,.943,16,2,3,15,40,3,2,3,2,6,1,4,33,1,1,15,60,50,40,40,70,50,50,50,50,85,50,1,4,1,3,2,,70,60,30,70,0,1,1,1,0,1,0,0,4,0,0,0,1,4,3,4.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63490
300267,.513,16,2,4,0,70,1,4,2,1,7,1,2,26,0,2,0,85,0,0,85,0,0,85,85,0,60,0,4,4,4,3,4,0,60,60,0,85,,0,1,1,1,1,1,0,8,0,0,0,1,5,1,4.3,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,44606
300269,.303,48,15,1,60,60,1,4,3,2,3,1,4,34,0,21,60,40,70,70,70,70,70,70,70,85,70,60,1,2,1,1,1,1,60,60,30,70,0,0,0,1,0,0,0,0,4,0,0,,1,4,2,6.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,31089
300270,.607,48,35,1,60,30,5,3,1,2,2,1,4,33,2,3,70,0,100,100,40,100,100,100,100,85,100,100,1,2,1,1,1,,70,70,60,70,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,114239
300273,.691,24,8,4,40,60,2,3,3,1,7,1,1,57,0,20,15,40,40,50,50,50,50,50,70,50,60,50,1,4,2,1,1,,50,50,30,50,1,0,0,1,1,1,0,0,4,1,1,0,1,4,2,4.6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300276,.616,6,46,2,50,60,3,2,3,2,4,1,2,27,1,3,0,60,50,50,50,60,50,70,50,50,50,40,2,3,1,2,2,,50,50,40,50,0,1,1,1,0,0,1,0,3,0,0,0,1,4,3,5.5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,103889
300278,1.332,6,46,4,30,70,3,4,3,1,7,1,2,38,1,15,0,85,0,15,70,50,0,85,85,50,50,70,2,5,4,1,5,0,50,50,0,50,1,0,1,1,1,1,1,1,2,0,0,0,1,4,2,5.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,77691
300279,1.296,47,5,,100,,3,4,3,1,7,1,4,81,0,40,100,0,50,50,60,60,0,90,90,70,,30,1,5,3,1,4,1,10,8,10,60,0,0,0,1,1,1,1,1,4,0,0,0,1,5,2,4.1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
300280,1.533,33,1,3,40,15,6,4,3,2,4,2,2,51,3,4,40,0,50,60,40,70,50,70,70,60,60,50,4,3,1,2,3,,70,60,30,70,,0,0,1,0,0,0,0,4,0,0,0,1,5,3,3.6,1,0,0,1,0,0,0,0,1,0,,,,,,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
300282,.422,17,12,1,70,70,1,4,1,1,4,1,2,75,0,40,60,15,60,70,70,30,60,100,85,15,,85,1,3,2,2,1,,50,70,40,70,0,0,0,1,0,0,1,0,7,0,0,0,1,5,3,6.8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,31293
300284,.317,47,5,4,0,100,1,4,3,1,7,1,4,74,0,40,0,100,50,0,85,70,15,100,70,70,100,0,1,5,1,2,3,0,50,50,40,85,1,0,1,1,1,1,1,1,8,0,0,0,1,3,3,4.1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,43434
300289,1.714,25,7,4,60,40,3,5,1,1,1,1,4,43,1,5,15,15,60,100,0,50,85,0,100,70,100,85,1,3,1,1,1,1,100,80,70,70,0,0,0,1,0,0,0,0,2,0,1,1,1,5,1,7.2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,131295
300297,.862,11,1,1,60,50,2,2,1,1,4,1,4,58,0,2,60,30,70,70,60,85,60,70,60,70,100,100,4,3,2,1,3,1,100,100,85,100,0,0,0,0,0,0,1,0,6,0,0,0,1,5,3,6.9,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,146754
300303,1.897,47,2,4,40,60,3,3,1,1,6,1,4,23,0,23,40,60,60,50,60,100,50,70,85,85,60,70,1,4,1,3,2,0,40,60,0,60,,0,1,1,0,1,1,0,4,0,0,0,1,4,1,4.6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,20258
300304,.402,40,5,4,40,85,1,4,3,2,7,2,1,88,0,40,0,85,50,50,100,50,30,100,100,60,70,50,1,4,2,2,3,0,85,85,40,100,,0,0,1,1,1,0,0,6,0,1,0,1,2,1,5.6,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,12485
300307,.882,47,5,4,30,70,2,2,3,1,6,1,1,57,0,40,0,85,70,60,85,30,30,100,85,0,85,0,1,5,1,1,4,,70,85,0,85,1,0,0,1,0,1,1,1,4,0,0,0,1,3,2,4.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,68861
300312,.761,35,1,1,85,0,2,3,1,2,2,1,4,59,0,16,70,0,100,100,50,100,100,60,100,100,100,85,1,3,1,1,1,,85,85,50,85,0,0,0,1,0,0,0,0,2,0,0,0,1,5,3,5.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,58011
300313,.295,37,3,4,50,60,1,4,3,1,4,2,1,86,0,30,0,70,40,40,85,30,50,85,85,40,85,0,1,2,1,2,4,0,70,70,50,70,,0,0,1,1,0,1,0,6,0,0,1,1,5,2,8.3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,1,0,0,1,1,0,0,0,0,0,1,0,0,0,17170
300325,.38,48,15,1,70,30,1,2,1,1,1,1,2,60,0,1,100,0,15,85,70,0,30,85,60,15,70,70,1,4,2,1,3,1,,,,,,0,1,1,0,0,1,0,7,0,0,0,0,3,4,6.2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,16359
300326,.826,53,3,1,60,15,5,2,1,3,1,1,4,45,2,7,60,0,85,85,,100,85,70,100,85,100,70,1,3,1,1,1,1,100,100,75,85,0,0,0,,0,0,0,0,0,0,0,0,1,5,3,5.8,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,52744
300334,.39,45,6,3,85,30,1,4,1,1,4,1,3,72,0,40,85,0,70,50,70,50,70,85,,,100,70,1,3,1,2,1,1,,,40,50,0,0,0,1,0,0,0,0,4,0,0,0,1,5,3,9.3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,47204
300335,.661,53,3,1,85,0,3,1,3,1,,1,4,36,1,7,60,30,40,50,40,50,30,60,50,50,85,0,3,3,1,1,3,,50,40,0,50,0,0,0,0,0,,0,0,,0,0,1,1,5,,5.8,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,87217
300336,1.244,42,17,1,100,50,2,2,3,1,5,1,1,86,0,2,100,70,100,85,85,70,60,100,100,100,100,,1,3,1,3,4,1,50,70,50,100,0,0,0,1,1,1,1,0,6,0,0,0,1,2,3,6.1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
300339,.772,12,9,1,85,15,4,2,1,1,4,1,4,55,2,10,85,0,100,100,70,100,85,85,100,100,100,85,1,3,1,3,1,1,10,10,60,10,0,0,0,1,0,0,0,0,8,0,0,0,1,4,2,6.4,0,0,0,0,1,0,0,1,0,,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,174567
300342,.315,20,4,4,40,60,3,3,3,2,4,1,3,50,1,18,40,40,50,50,50,50,50,70,60,40,50,30,1,5,1,3,3,,50,50,15,50,0,0,0,1,0,0,1,1,4,0,0,0,1,5,1,4.9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,96950
300343,.587,11,1,1,70,15,1,2,1,2,3,1,4,68,0,30,85,50,50,85,40,70,60,60,85,70,85,100,1,3,1,1,1,1,,,,,0,0,0,1,0,0,1,0,4,0,0,0,1,5,2,6.9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,38015
300344,.82,13,7,1,70,15,2,3,3,1,2,1,4,69,0,15,60,15,60,70,40,50,50,50,50,50,85,60,1,3,1,1,1,1,60,60,40,60,0,0,0,0,0,0,1,0,0,0,1,0,1,5,2,3.2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38982
300345,.364,33,1,4,30,40,1,4,3,1,7,1,4,62,0,4,0,100,40,40,70,85,70,85,100,85,85,0,7,4,4,3,2,0,85,85,40,100,1,1,1,1,1,1,1,0,4,1,0,0,1,5,3,3.6,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78953
300352,1.36,17,12,2,60,60,4,3,3,1,6,1,4,42,2,2,30,70,50,30,60,50,30,70,50,50,85,30,2,5,2,1,4,0,15,15,15,85,,0,1,1,1,1,0,1,8,0,0,0,1,5,4,6.8,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28787
300360,.435,6,47,1,70,15,2,2,1,1,7,1,4,42,0,20,70,70,60,70,40,50,0,70,70,50,85,0,1,4,1,1,4,1,50,50,15,50,1,0,1,1,0,1,1,0,4,0,0,0,1,5,4,5.9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,54933
300361,.914,28,4,3,40,40,5,4,3,1,7,2,2,25,2,9,30,70,30,30,7,50,0,100,50,50,100,40,1,5,1,1,2,,50,50,0,50,0,0,0,0,1,1,1,1,4,0,0,0,0,5,1,8.6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,1,0,0,1,1,0,0,0,0,0,1,0,0,0,
300363,.728,25,6,4,0,15,1,4,3,1,7,1,4,55,0,7,0,85,85,15,85,85,70,85,85,85,70,30,1,5,1,2,1,0,85,50,15,50,1,1,0,1,1,1,1,1,4,1,0,0,1,5,4,4.4,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,70970
300364,.974,9,1,1,70,50,2,2,1,2,2,1,3,76,0,40,100,30,70,70,50,70,70,85,85,50,85,100,2,2,2,2,1,1,85,85,60,85,0,0,0,0,0,0,1,0,2,0,0,0,1,3,4,6.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78252
300371,1,24,6,1,90,0,1,2,1,3,1,1,4,31,0,3,85,0,100,100,30,100,100,30,100,100,100,100,1,1,1,1,1,1,100,100,85,40,0,0,0,0,0,0,0,0,2,0,0,0,1,5,3,5,0,0,0,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24692
300376,1.018,20,3,1,40,40,3,4,3,2,1,1,3,35,1,12,40,30,70,70,60,100,70,85,85,100,100,70,1,3,1,1,1,,100,100,100,100,0,0,0,0,0,0,0,0,2,0,1,0,1,4,2,4.1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,71102
300377,1.451,37,1,1,70,50,6,2,1,3,4,1,4,25,3,3,100,0,60,,50,0,50,85,15,0,85,100,2,5,4,1,5,1,50,50,50,50,0,0,0,0,0,0,0,1,8,0,0,0,1,4,4,7.4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,63567
300383,.941,40,5,4,40,60,5,4,3,1,4,1,1,34,3,20,0,15,60,70,70,70,70,70,85,60,70,70,7,3,7,3,3,0,100,100,40,100,0,0,1,1,0,0,1,0,2,0,1,0,1,4,5,5.6,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,95783
300386,.246,17,16,3,50,50,1,3,3,1,7,1,4,38,0,1,50,60,50,50,50,50,50,50,50,50,70,0,1,4,1,1,4,,50,50,0,60,1,0,0,1,1,1,0,0,6,0,1,0,1,3,4,6.4,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,21188
300387,.308,51,10,4,30,50,1,3,3,1,3,1,2,73,0,14,15,85,50,40,85,40,50,100,100,40,85,0,2,3,1,2,3,0,100,100,0,100,1,0,0,1,1,0,1,0,4,0,0,0,0,4,1,3.9,0,0,0,1,0,1,0,0,1,,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
300389,.456,6,45,2,60,40,1,2,1,1,1,1,1,52,0,27,60,30,50,60,80,80,70,80,90,70,70,80,1,3,1,2,1,1,85,75,85,85,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,4.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,89148
300398,1.828,25,9,3,70,0,3,4,1,1,7,1,3,65,0,10,85,0,30,50,40,50,40,60,50,50,85,50,2,4,6,3,,,,,,,0,1,0,1,0,1,,0,,0,0,0,1,2,5,5.6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,27285
300400,.261,45,5,4,15,60,4,5,3,1,7,2,1,45,2,1,0,70,15,0,60,50,30,50,50,50,50,0,2,4,1,3,3,0,60,50,15,60,1,0,1,1,0,1,1,0,2,1,0,0,1,3,2,6.6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,142269
300402,.724,4,4,4,0,70,1,4,1,1,7,1,2,59,0,5,40,85,50,40,60,30,15,70,50,50,85,50,1,5,3,1,4,,15,40,30,85,1,0,0,1,1,1,1,1,8,0,0,0,0,5,4,7.1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,39616
